상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202210A0010139,카라노래주점,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,48,경상남도,48250,김해시,48250620,장유2동,4825012900,대청동,4.82501E+18,1,대지,64,6,경상남도 김해시 대청동 64-6,4.82505E+11,경상남도 김해시 번화1로76번길,15,null,4.82503E+24,,경상남도 김해시 번화1로76번길 15,621280,50989,,null,,128.8012482,35.19472357
MA0101202210A0087932,원탑공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,48,경상남도,48129,창원시 진해구,48129580,석동,4812914000,석동,4.81291E+18,1,대지,186,4,경상남도 창원시 진해구 석동 186-4,4.81295E+11,경상남도 창원시 진해구 석동로30번길,10,null,4.81291E+24,,경상남도 창원시 진해구 석동로30번길 10,645280,51660,,1,,128.7026134,35.15360029
MA0101202210A0091348,아이에프엠,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,48,경상남도,48127,창원시 마산회원구,48127560,양덕1동,4812710500,양덕동,4.81271E+18,1,대지,15,27,경상남도 창원시 마산회원구 양덕동 15-27,4.81275E+11,경상남도 창원시 마산회원구 양덕북12길,113,null,4.81271E+24,경민인터빌,경상남도 창원시 마산회원구 양덕북12길 113,630810,51364,,1,,128.5838459,35.23191545
MA010120220805430827,부림옷수선,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,48,경상남도,48125,창원시 마산합포구,48125630,오동동,4812511700,부림동,4.81251E+18,1,대지,32,1,경상남도 창원시 마산합포구 부림동 32-1,4.81252E+11,경상남도 창원시 마산합포구 315대로,352,null,4.81251E+24,부림상가,경상남도 창원시 마산합포구 315대로 352,631859,51730,,2,,128.573478,35.20579678
MA010120220805430854,성모쑥뜸방,,Q1,보건의료,Q104,기타 보건,Q10402,유사 의료업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,48,경상남도,48170,진주시,48170555,성북동,4817011300,봉곡동,4.81701E+18,1,대지,10,9,경상남도 진주시 봉곡동 10-9,4.81703E+11,경상남도 진주시 진주성로,74,1,4.81701E+24,,경상남도 진주시 진주성로 74-1,660040,52749,,2,,128.0766489,35.19631323
MA010120220805431115,진주기원,,R1,예술·스포츠,R104,유원지·오락,R10414,바둑/장기/체스 경기 운영업,R91293,기원 운영업,48,경상남도,48170,진주시,48170678,하대동,4817012000,하대동,4.81701E+18,1,대지,108,9,경상남도 진주시 하대동 108-9,4.81703E+11,경상남도 진주시 모덕로,288,1,4.81701E+24,,경상남도 진주시 모덕로 288-1,660995,52778,,null,,128.1255717,35.18889862
MA010120220805431207,일로딜로,,G2,소매,G209,섬유·의복·신발 소매,G20903,유아용 의류 소매업,G47417,유아용 의류 소매업,48,경상남도,48121,창원시 의창구,48121520,팔룡동,4812112900,팔용동,4.81211E+18,1,대지,30,1,경상남도 창원시 의창구 팔용동 30-1,4.81215E+11,경상남도 창원시 의창구 창원대로397번길,6,null,4.81211E+24,뉴코아아울렛,경상남도 창원시 의창구 창원대로397번길 6,641847,51393,,4,,128.6422143,35.23452241
MA010120220805431284,우포굴렁쇠,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,48,경상남도,48740,창녕군,48740330,대합면,4874033026,대합면,4.87403E+18,1,대지,448,null,경상남도 창녕군 대합면 주매리 448,4.87405E+11,경상남도 창녕군 대합면 임불길,34,5,4.87403E+24,,경상남도 창녕군 대합면 임불길 34-5,635943,50309,,null,,128.4205468,35.56922075
MA010120220805431504,종로할머니칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56194,김밥 및 기타 간이 음식점업,48,경상남도,48123,창원시 성산구,48123560,성주동,4812310600,남산동,4.81231E+18,1,대지,601,4,경상남도 창원시 성산구 남산동 601-4,4.81235E+11,경상남도 창원시 성산구 정동로162번길,49,null,4.81231E+24,한양아파트,경상남도 창원시 성산구 정동로162번길 49,642120,51536,,1,,128.69582,35.2026226
MA010120220805431535,오미당꽈배기,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,48,경상남도,48250,김해시,48250630,장유3동,4825013200,장유동,4.82501E+18,1,대지,826,4,경상남도 김해시 장유동 826-4,4.82503E+11,경상남도 김해시 율하6로,56,null,4.82501E+24,,경상남도 김해시 율하6로 56,621340,51020,,1,,128.8241322,35.17183647
MA010120220805431550,노세노세노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,48,경상남도,48240,사천시,48240550,벌용동,4824010800,벌리동,4.82401E+18,1,대지,255,10,경상남도 사천시 벌리동 255-10,4.82405E+11,경상남도 사천시 벌리9길,39,null,4.82401E+24,노세노세노래연습장,경상남도 사천시 벌리9길 39,664833,52559,,null,,128.0856496,34.94027519
MA010120220805431621,스위트호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,48,경상남도,48250,김해시,48250580,활천동,4825011800,어방동,4.82501E+18,1,대지,531,1,경상남도 김해시 어방동 531-1,4.82505E+11,경상남도 김해시 인제로170번길,15,20,4.82501E+24,,경상남도 김해시 인제로170번길 15-20,621917,50819,,null,,128.9058917,35.24463553
MA010120220805431672,제이앤제이스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,48,경상남도,48127,창원시 마산회원구,48127250,내서읍,4812725028,내서읍,4.81273E+18,1,대지,27,null,경상남도 창원시 마산회원구 내서읍 삼계리 27,4.81275E+11,경상남도 창원시 마산회원구 내서읍 삼계4길,8,null,4.81273E+24,제이골드,경상남도 창원시 마산회원구 내서읍 삼계4길 8,630852,51236,,5,,128.5040892,35.23249019
MA010120220805431769,위치,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,48,경상남도,48125,창원시 마산합포구,48125630,오동동,4812513700,오동동,4.81251E+18,1,대지,153,33,경상남도 창원시 마산합포구 오동동 153-33,4.81255E+11,경상남도 창원시 마산합포구 오동북19길,23,null,4.81251E+24,,경상남도 창원시 마산합포구 오동북19길 23,631860,51727,,1,,128.5777507,35.20740804
MA010120220805431997,진영종합철물,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47512,공구 소매업,48,경상남도,48250,김해시,48250250,진영읍,4825025028,진영읍,4.82503E+18,1,대지,121,135,경상남도 김해시 진영읍 본산리 121-135,4.82503E+11,경상남도 김해시 진영읍 봉하로,20,null,4.82503E+24,,경상남도 김해시 진영읍 봉하로 20,621805,50856,,null,,128.7600216,35.31442526
MA010120220805432122,이음공방,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,48,경상남도,48250,김해시,48250630,장유3동,4825013000,관동동,4.82501E+18,1,대지,1074,4,경상남도 김해시 관동동 1074-4,4.82503E+11,경상남도 김해시 관동로,51,null,4.82503E+24,,경상남도 김해시 관동로 51,621300,51005,,null,,128.8089177,35.17747369
MA010120220805432135,경성설렁탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,48,경상남도,48127,창원시 마산회원구,48127545,석전동,4812710400,석전동,4.81271E+18,1,대지,258,4,경상남도 창원시 마산회원구 석전동 258-4,4.81272E+11,경상남도 창원시 마산회원구 315대로,629,null,4.81271E+24,해동검도,경상남도 창원시 마산회원구 315대로 629,630807,51304,,1,,128.5755803,35.22980064
MA010120220805432253,하나병원,,Q1,보건의료,Q101,병원,Q10102,일반병원,Q86102,일반병원,48,경상남도,48240,사천시,48240250,사천읍,4824025024,사천읍,4.82403E+18,1,대지,270,1,경상남도 사천시 사천읍 수석리 270-1,4.82403E+11,경상남도 사천시 사천읍 진삼로,1468,8,4.82403E+24,,경상남도 사천시 사천읍 진삼로 1468-8,664805,52518,,null,,128.0865105,35.08221945
MA010120220805432298,화랑모바일,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,48,경상남도,48330,양산시,48330515,양주동,4833010300,중부동,4.83301E+18,1,대지,691,13,경상남도 양산시 중부동 691-13,4.83305E+11,경상남도 양산시 양산역4길,7,null,4.83301E+24,트원타워,경상남도 양산시 양산역4길 7,626050,50629,,null,,129.0284174,35.33611955
MA010120220805432337,애니카랜드세차장,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,48,경상남도,48127,창원시 마산회원구,48127250,내서읍,4812725023,내서읍,4.81273E+18,1,대지,12,12,경상남도 창원시 마산회원구 내서읍 호계리 12-12,4.81273E+11,경상남도 창원시 마산회원구 내서읍 호원로,377,null,4.81273E+24,,경상남도 창원시 마산회원구 내서읍 호원로 377,630856,51213,,null,,128.5267428,35.26642226
MA010120220805432362,삼원용접,,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,48,경상남도,48170,진주시,48170673,상대동,4817011900,상대동,4.81701E+18,1,대지,33,13,경상남도 진주시 상대동 33-13,4.81703E+11,경상남도 진주시 도동로,131,null,4.81701E+24,진주화물터미널,경상남도 진주시 도동로 131,660802,52782,,null,,128.1205656,35.18220601
MA010120220805432376,블루피씨카페평산점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,48,경상남도,48330,양산시,48330560,평산동,4833011900,평산동,4.83301E+18,1,대지,104,1,경상남도 양산시 평산동 104-1,4.83303E+11,경상남도 양산시 평산로,33,null,4.83301E+24,유토피아빌딩,경상남도 양산시 평산로 33,626848,50549,,4,,129.1513466,35.38148508
MA010120220805432381,부일전통충무김밥,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,48,경상남도,48820,고성군,48820250,고성읍,4882025029,고성읍,4.88203E+18,1,대지,214,11,경상남도 고성군 고성읍 덕선리 214-11,4.88205E+11,경상남도 고성군 고성읍 덕선2길,85,2,4.88203E+24,,경상남도 고성군 고성읍 덕선2길 85-2,638802,52930,,null,,128.3056239,34.99566781
MA010120220805434426,뱅뱅어패럴,,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,48,경상남도,48129,창원시 진해구,48129580,석동,4812914000,석동,4.81291E+18,1,대지,543,5,경상남도 창원시 진해구 석동 543-5,4.81292E+11,경상남도 창원시 진해구 진해대로,762,null,4.81291E+24,롯데마트,경상남도 창원시 진해구 진해대로 762,645280,51658,,3,,128.6987781,35.15817465
MA010120220805433584,라이,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48170,진주시,48170740,가호동,4817013100,가좌동,4.81701E+18,1,대지,478,1,경상남도 진주시 가좌동 478-1,4.81702E+11,경상남도 진주시 진주대로,548,null,4.81701E+24,,경상남도 진주시 진주대로 548,660300,52827,,1,,128.1076732,35.15550841
MA010120220805433603,술마시는심플노래방,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,48,경상남도,48220,통영시,48220590,정량동,4822010800,동호동,4.82201E+18,1,대지,94,1,경상남도 통영시 동호동 94-1,4.82203E+11,경상남도 통영시 통영해안로,363,1,4.82201E+24,동피랑쭈꿀,경상남도 통영시 통영해안로 363-1,650806,53052,,null,,128.4273026,34.84456549
MA010120220805434318,머리하는손,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,48,경상남도,48170,진주시,48170673,상대동,4817011900,상대동,4.81701E+18,1,대지,311,60,경상남도 진주시 상대동 311-60,4.81705E+11,경상남도 진주시 동진로216번길,17,null,4.81701E+24,다민빌,경상남도 진주시 동진로216번길 17,660807,52798,,1,,128.1150923,35.17834415
MA010120220805434251,초우노래주점,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,48,경상남도,48129,창원시 진해구,48129590,이동,4812914100,이동,4.81291E+18,1,대지,59,20,경상남도 창원시 진해구 이동 59-20,4.81293E+11,경상남도 창원시 진해구 냉천로,17,null,4.81291E+24,초우노래방,경상남도 창원시 진해구 냉천로 17,645807,51664,,2,,128.6997316,35.15031776
MA010120220805433472,새롬복사,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,48,경상남도,48121,창원시 의창구,48121540,봉림동,4812112500,사림동,4.81211E+18,1,대지,54,7,경상남도 창원시 의창구 사림동 54-7,4.81213E+11,경상남도 창원시 의창구 퇴촌로,43,null,4.81211E+24,팔팔상가,경상남도 창원시 의창구 퇴촌로 43,641824,51152,,1,,128.6898188,35.24228304
MA010120220805433630,남도밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48840,남해군,48840250,남해읍,4884025021,남해읍,4.88403E+18,1,대지,490,8,경상남도 남해군 남해읍 북변리 490-8,4.88405E+11,경상남도 남해군 남해읍 화전로122번길,25,null,4.88403E+24,동네방네,경상남도 남해군 남해읍 화전로122번길 25,668803,52414,,null,,127.8966887,34.84231522
MA010120220805434077,나는가수다,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,48,경상남도,48240,사천시,48240250,사천읍,4824025024,사천읍,4.82403E+18,1,대지,252,6,경상남도 사천시 사천읍 수석리 252-6,4.82403E+11,경상남도 사천시 사천읍 진삼로,1495,null,4.82403E+24,보광빌딩,경상남도 사천시 사천읍 진삼로 1495,664805,52519,,7,,128.0856139,35.08477121
MA010120220805433567,작은행복가게,,G2,소매,G222,중고 상품 소매,G22201,중고 상품 소매업,G47869,기타 중고 상품 소매업,48,경상남도,48850,하동군,48850410,옥종면,4885041021,옥종면,4.88504E+18,1,대지,216,4,경상남도 하동군 옥종면 청룡리 216-4,4.88505E+11,경상남도 하동군 옥종면 옥종중앙길,41,null,4.88504E+24,화성건설,경상남도 하동군 옥종면 옥종중앙길 41,667893,52313,,null,,127.8797187,35.17903322
MA010120220805433691,오뎅에빠지다,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48250,김해시,48250620,장유2동,4825012900,대청동,4.82501E+18,1,대지,68,12,경상남도 김해시 대청동 68-12,4.82503E+11,경상남도 김해시 번화1로,70,null,4.82503E+24,유토피아,경상남도 김해시 번화1로 70,621280,50989,,1,,128.8001844,35.19374807
MA010120220805433692,상상PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,48,경상남도,48123,창원시 성산구,48123520,중앙동,4812312500,중앙동,4.81231E+18,1,대지,69,1,경상남도 창원시 성산구 중앙동 69-1,4.81235E+11,경상남도 창원시 성산구 외동반림로126번길,50,null,4.81231E+24,중앙시장,경상남도 창원시 성산구 외동반림로126번길 50,642844,51516,,null,,128.6758379,35.22714608
MA010120220805433577,평화김해뒷고기,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,48,경상남도,48250,김해시,48250540,내외동,4825010900,외동,4.82501E+18,1,대지,1259,6,경상남도 김해시 외동 1259-6,4.82505E+11,경상남도 김해시 함박로119번길,15,null,4.82501E+24,,경상남도 김해시 함박로119번길 15,621922,50948,,null,,128.867227,35.23338087
MA010120220805433938,한촌설렁탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,48,경상남도,48840,남해군,48840250,남해읍,4884025023,남해읍,4.88403E+18,1,대지,496,3,경상남도 남해군 남해읍 남변리 496-3,4.88403E+11,경상남도 남해군 남해읍 스포츠로,12,1,4.88403E+24,,경상남도 남해군 남해읍 스포츠로 12-1,668803,52427,,null,,127.8978811,34.83303988
MA010120220805433402,명물부대찌개,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48170,진주시,48170515,천전동,4817010400,칠암동,4.81701E+18,1,대지,512,13,경상남도 진주시 칠암동 512-13,4.81705E+11,경상남도 진주시 진주대로908번길,11,5,4.81701E+24,,경상남도 진주시 진주대로908번길 11-5,660988,52724,,1,,128.0907006,35.18206078
MA010120220805432970,배스킨라빈스,,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,48,경상남도,48170,진주시,48170740,가호동,4817013100,가좌동,4.81701E+18,1,대지,2064,2,경상남도 진주시 가좌동 2064-2,4.81703E+11,경상남도 진주시 관문로,7,null,4.81701E+24,율곡스퀘어프런티어,경상남도 진주시 관문로 7,660300,52860,,1,,128.1168335,35.15218261
MA010120220805433160,참조은도시락,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48310,거제시,48310590,상문동,4831011000,상동동,4.83101E+18,1,대지,72,2,경상남도 거제시 상동동 72-2,4.83105E+11,경상남도 거제시 상동1길,39,1,4.83101E+24,,경상남도 거제시 상동1길 39-1,656300,53296,,2,,128.6368384,34.86404926
MA010120220805433386,앤카키,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,48,경상남도,48127,창원시 마산회원구,48127570,양덕2동,4812710500,양덕동,4.81271E+18,1,대지,61,52,경상남도 창원시 마산회원구 양덕동 61-52,4.81275E+11,경상남도 창원시 마산회원구 양덕남1길,17,1,4.81271E+24,,경상남도 창원시 마산회원구 양덕남1길 17-1,630811,51366,,1,,128.5828619,35.23104581
MA010120220805432656,초콜렛스위트,,I1,숙박,I101,일반 숙박,I10103,펜션,I55104,민박업,48,경상남도,48840,남해군,48840350,남면,4884035023,남면,4.88404E+18,1,대지,1479,1,경상남도 남해군 남면 홍현리 1479-1,4.88403E+11,경상남도 남해군 남면 남면로,788,51,4.88404E+24,펜션,경상남도 남해군 남면 남면로 788-51,668861,52436,,null,,127.8827143,34.72672127
MA010120220805432851,카페마노,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,48,경상남도,48310,거제시,48310590,상문동,4831011000,상동동,4.83101E+18,1,대지,475,16,경상남도 거제시 상동동 475-16,4.83105E+11,경상남도 거제시 거제중앙로5길,25,null,4.83101E+24,하이원건설㈜,경상남도 거제시 거제중앙로5길 25,656300,53287,,1,,128.6265342,34.87683152
MA010120220805432981,드림부부치과의원,,Q1,보건의료,Q102,의원,Q10210,치과의원,Q86202,치과의원,48,경상남도,48220,통영시,48220600,북신동,4822011000,북신동,4.82201E+18,1,대지,695,2,경상남도 통영시 북신동 695-2,4.82203E+11,경상남도 통영시 중앙로,301,null,4.82201E+24,화룡빌딩,경상남도 통영시 중앙로 301,650805,53043,,3,,128.4281449,34.85730046
MA010120220805432812,삼천포교회카페인헤븐,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,48,경상남도,48240,사천시,48240530,동서금동,4824010400,동금동,4.82401E+18,1,대지,72,1,경상남도 사천시 동금동 72-1,4.82403E+11,경상남도 사천시 삼상로,22,null,4.82401E+24,삼천포교회,경상남도 사천시 삼상로 22,664831,52561,,null,,128.0790533,34.93408651
MA010120220805433060,백운투어,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,48,경상남도,48127,창원시 마산회원구,48127570,양덕2동,4812710500,양덕동,4.81271E+18,1,대지,151,18,경상남도 창원시 마산회원구 양덕동 151-18,4.81273E+11,경상남도 창원시 마산회원구 삼호로,46,null,4.81271E+24,,경상남도 창원시 마산회원구 삼호로 46,630811,51320,,4,,128.586038,35.22202531
MA010120220805433310,한숟가락,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48330,양산시,48330510,중앙동,4833010400,북부동,4.83301E+18,1,대지,193,null,경상남도 양산시 북부동 193,4.83305E+11,경상남도 양산시 북안남7길,19,null,4.83301E+24,LPPOWER,경상남도 양산시 북안남7길 19,626800,50618,,1,,129.0408321,35.34693787
MA010120220805432624,서형쥬얼리,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,48,경상남도,48123,창원시 성산구,48123520,중앙동,4812312500,중앙동,4.81231E+18,1,대지,94,4,경상남도 창원시 성산구 중앙동 94-4,4.81233E+11,경상남도 창원시 성산구 용지로,102,null,4.81231E+24,개나리종합상가,경상남도 창원시 성산구 용지로 102,642845,51515,,1,,128.6783754,35.22449075
MA010120220805432627,동피랑생선구이,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,48,경상남도,48220,통영시,48220590,정량동,4822010800,동호동,4.82201E+18,1,대지,86,3,경상남도 통영시 동호동 86-3,4.82205E+11,경상남도 통영시 통새미길,25,null,4.82201E+24,,경상남도 통영시 통새미길 25,650806,53052,,null,,128.4280456,34.8444547
MA010120220805432882,연기나는집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,48,경상남도,48123,창원시 성산구,48123515,용지동,4812313500,용호동,4.81231E+18,1,대지,73,22,경상남도 창원시 성산구 용호동 73-22,4.81235E+11,경상남도 창원시 성산구 용지로153번길,4,21,4.81211E+24,세명프리존,경상남도 창원시 성산구 용지로153번길 4-21,641842,51436,,null,,128.6811881,35.2298023
MA010120220805432884,삼계뒷고기,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,48,경상남도,48250,김해시,48250550,북부동,4825010700,삼계동,4.82501E+18,1,대지,1517,2,경상남도 김해시 삼계동 1517-2,4.82505E+11,경상남도 김해시 삼계로69번길,4,8,4.82501E+24,,경상남도 김해시 삼계로69번길 4-8,621070,50900,,null,,128.8736739,35.25880796
MA010120220805436098,다른파도,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,48,경상남도,48850,하동군,48850250,하동읍,4885025022,하동읍,4.88503E+18,1,대지,276,4,경상남도 하동군 하동읍 광평리 276-4,4.88502E+11,경상남도 하동군 하동읍 경서대로,112,null,4.88503E+24,장미분식,경상남도 하동군 하동읍 경서대로 112,667804,52332,,1,,127.7485586,35.06524064
MA010120220805436357,오렌다컴퍼니,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,48,경상남도,48880,거창군,48880250,거창읍,4888025021,거창읍,4.88803E+18,1,대지,137,1,경상남도 거창군 거창읍 상림리 137-1,4.88803E+11,경상남도 거창군 거창읍 아림로,31,1,4.88803E+24,,경상남도 거창군 거창읍 아림로 31-1,670807,50139,,3,,127.9104614,35.68593676
MA010120220805435811,삼성웰스토리클럽D거창,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56111,한식 일반 음식점업,48,경상남도,48880,거창군,48880390,신원면,4888039028,신원면,4.88804E+18,2,산,13,null,경상남도 거창군 신원면 덕산리 산13,4.88803E+11,경상남도 거창군 신원면 감악산로,398,null,4.88804E+24,,경상남도 거창군 신원면 감악산로 398,670871,50153,,null,,127.9061136,35.59643627
MA010120220805436142,김해박경규축구센터,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,48,경상남도,48250,김해시,48250565,칠산서부동,4825011500,전하동,4.82501E+18,1,대지,432,null,경상남도 김해시 전하동 432,4.82505E+11,경상남도 김해시 전하로198번길,54,87,4.82501E+24,,경상남도 김해시 전하로198번길 54-87,621100,50941,,null,,128.8700434,35.2162521
MA010120220805435821,판다팜,,G2,소매,G204,종합 소매,G20499,그 외 기타 종합 소매업,G47190,그 외 기타 종합 소매업,48,경상남도,48240,사천시,48240250,사천읍,4824025024,사천읍,4.82403E+18,1,대지,331,7,경상남도 사천시 사천읍 수석리 331-7,4.82403E+11,경상남도 사천시 사천읍 항공로,8,null,4.82403E+24,,경상남도 사천시 사천읍 항공로 8,664806,52519,,null,,128.0818705,35.08104177
MA010120220805435893,황금개발,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,48,경상남도,48250,김해시,48250565,칠산서부동,4825011400,화목동,4.82501E+18,1,대지,309,15,경상남도 김해시 화목동 309-15,4.82505E+11,경상남도 김해시 칠산로295번길,9,1,4.82501E+24,,경상남도 김해시 칠산로295번길 9-1,621150,51006,,1,,128.8479125,35.19951681
MA010120220805435472,중앙위드,,N1,시설관리·임대,N107,사무 지원,N10799,기타 사무 지원 서비스업,N75919,기타 사무 지원 서비스업,48,경상남도,48250,김해시,48250540,내외동,4825010900,외동,4.82501E+18,1,대지,1263,3,경상남도 김해시 외동 1263-3,4.82503E+11,경상남도 김해시 분성로,212,null,4.82501E+24,,경상남도 김해시 분성로 212,621922,50938,,null,,128.8701293,35.23047557
MA010120220805436182,좋은사람들,,N1,시설관리·임대,N104,고용 알선,N10402,임시/일용 인력 공급업,N75121,임시 및 일용 인력 공급업,48,경상남도,48250,김해시,48250540,내외동,4825010800,내동,4.82501E+18,1,대지,1091,4,경상남도 김해시 내동 1091-4,4.82502E+11,경상남도 김해시 금관대로,1304,null,4.82501E+24,,경상남도 김해시 금관대로 1304,621903,50950,,1,,128.8621579,35.24023165
MA010120220805435444,베스트라인,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,48,경상남도,48250,김해시,48250580,활천동,4825011800,어방동,4.82501E+18,1,대지,532,6,경상남도 김해시 어방동 532-6,4.82505E+11,경상남도 김해시 인제로170번길,22,2,4.82501E+24,,경상남도 김해시 인제로170번길 22-2,621917,50819,,null,,128.9061647,35.24349773
MA010120220805434729,힐링퓨전노래타운,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,48,경상남도,48310,거제시,48310530,능포동,4831010100,능포동,4.83101E+18,1,대지,619,1,경상남도 거제시 능포동 619-1,4.83103E+11,경상남도 거제시 능포로,155,null,4.83101E+24,,경상남도 거제시 능포로 155,656900,53316,,6,,128.7323091,34.87778197
MA010120220805434914,정인화법무사사무소,,M1,과학·기술,M103,법무관련 ,M10303,법무사,M71103,법무사업,48,경상남도,48121,창원시 의창구,48121510,의창동,4812110200,중동,4.81211E+18,1,대지,464,5,경상남도 창원시 의창구 중동 464-5,4.81213E+11,경상남도 창원시 의창구 읍성로,50,null,4.81211E+24,형완빌딩,경상남도 창원시 의창구 읍성로 50,641510,51195,,3,,128.6234507,35.26485389
MA010120220805434546,비와이스포츠,,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,G47631,운동 및 경기용품 소매업,48,경상남도,48330,양산시,48330253,물금읍,4833025323,물금읍,4.83303E+18,1,대지,1301,3,경상남도 양산시 물금읍 가촌리 1301-3,4.83303E+11,경상남도 양산시 물금읍 서들로,142,null,4.83303E+24,세원스타,경상남도 양산시 물금읍 서들로 142,626814,50653,,null,,129.0063324,35.31149962
MA010120220805434807,지성헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,48,경상남도,48740,창녕군,48740250,창녕읍,4874025025,창녕읍,4.87403E+18,1,대지,284,null,경상남도 창녕군 창녕읍 술정리 284,4.87405E+11,경상남도 창녕군 창녕읍 술정중앙길,18,6,4.87403E+24,,경상남도 창녕군 창녕읍 술정중앙길 18-6,635802,50322,,null,,128.4905895,35.53834541
