상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805559009,김밥나라,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025021,조치원읍,3.61103E+18,1,대지,9,26,세종특별자치시 세종특별자치시 조치원읍 원리 9-26,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 조치원1길,6,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 조치원1길 6,339883,30023,,,,127.2975106,36.60141881
MA010120220805558300,양지다실,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,36,세종특별자치시,36110,세종특별자치시,36110370,전의면,3611037021,전의면,3.61104E+18,1,대지,252,2,세종특별자치시 세종특별자치시 전의면 읍내리 252-2,3.61103E+11,세종특별자치시 세종특별자치시 전의면 운주산로,1193,null,4.47304E+24,,세종특별자치시 세종특별자치시 전의면 운주산로 1193,339854,30004,,,,127.2042977,36.67924594
MA010120220805559355,마실공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,36,세종특별자치시,36110,세종특별자치시,36110340,금남면,3611034025,금남면,3.61103E+18,1,대지,263,3,세종특별자치시 세종특별자치시 금남면 용담리 263-3,3.61103E+11,세종특별자치시 세종특별자치시 금남면 안금로,251,null,3.61103E+24,,세종특별자치시 세종특별자치시 금남면 안금로 251,339831,30087,,,,127.2845088,36.42218809
MA010120220805560355,투다리체인점,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025024,조치원읍,3.61103E+18,1,대지,21,12,세종특별자치시 세종특별자치시 조치원읍 교리 21-12,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 새내12길,53,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 새내12길 53,339801,30024,,,,127.3008641,36.60261911
MA010120220805560532,나루터상회,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033028,부강면,3.61103E+18,1,대지,710,2,세종특별자치시 세종특별자치시 부강면 금호리 710-2,3.61105E+11,세종특별자치시 세종특별자치시 부강면 금호선말길,3,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 금호선말길 3,339942,30077,,,,127.3548293,36.50173481
MA010120220805561330,죽마고우,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025024,조치원읍,3.61103E+18,1,대지,23,19,세종특별자치시 세종특별자치시 조치원읍 교리 23-19,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 조치원3길,34,null,4.47303E+24,,세종특별자치시 세종특별자치시 조치원읍 조치원3길 34,339801,30024,,,,127.2985375,36.60280371
MA010120220805562329,금강종합광고기획,,M1,과학·기술,M114,인쇄·제품제작,M11401,명함/간판/광고물 제작,C33910,간판 및 광고물 제조업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,487,4,세종특별자치시 세종특별자치시 부강면 부강리 487-4,3.61103E+11,세종특별자치시 세종특별자치시 부강면 부강로,12,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 부강로 12,339941,30075,,,,127.3678036,36.52744407
MA010120220805560340,대박수산,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,G47214,"신선, 냉동 및 기타 수산물 소매업",36,세종특별자치시,36110,세종특별자치시,36110350,장군면,3611035024,장군면,3.61104E+18,1,대지,40,6,세종특별자치시 세종특별자치시 장군면 봉안리 40-6,3.61103E+11,세종특별자치시 세종특별자치시 장군면 장기로,875,null,3.61104E+24,,세종특별자치시 세종특별자치시 장군면 장기로 875,339914,30055,,1,,127.2300709,36.49971521
MA010120220805583193,그린상사,,G2,소매,G213,오락용품 소매,G21305,자전거 소매업,G47632,자전거 및 기타 운송장비 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,513,2,세종특별자치시 세종특별자치시 부강면 부강리 513-2,3.61103E+11,세종특별자치시 세종특별자치시 부강면 부강금호로,19,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 부강금호로 19,339941,30074,,,,127.3686954,36.52488932
MA010120220805579117,다채원,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110523,어진동,3611011000,어진동,3.61101E+18,1,대지,503,null,세종특별자치시 세종특별자치시 어진동 503,3.61103E+11,세종특별자치시 세종특별자치시 절재로,154,null,3.61101E+24,홈플러스세종점,세종특별자치시 세종특별자치시 절재로 154,339012,30102,,1,,127.2587971,36.50738626
MA010120220805579283,궁노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,36,세종특별자치시,36110,세종특별자치시,36110520,도담동,3611011400,도담동,3.61101E+18,1,대지,672,null,세종특별자치시 세종특별자치시 도담동 672,3.61103E+11,세종특별자치시 세종특별자치시 보듬3로,8,15,3.61101E+24,해피라움5,세종특별자치시 세종특별자치시 보듬3로 8-15,339006,30098,,6,,127.2580659,36.51381641
MA010120220805580652,엠엠디학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025032,조치원읍,3.61103E+18,1,대지,542,null,세종특별자치시 세종특별자치시 조치원읍 신안리 542,3.61105E+11,세종특별자치시 세종특별자치시 조치원읍 섭골길,59,null,3.61103E+24,E-편한세상세종,세종특별자치시 세종특별자치시 조치원읍 섭골길 59,339753,30016,,3,,127.2860597,36.61534648
MA010120220805580967,달인세탁,,S2,수리·개인,S209,세탁,S20901,세탁소,S96912,가정용 세탁업,36,세종특별자치시,36110,세종특별자치시,36110580,다정동,3611010900,다정동,3.61101E+18,1,대지,960,null,세종특별자치시 세종특별자치시 다정동 960,3.61103E+11,세종특별자치시 세종특별자치시 다정남로,22,null,3.61101E+24,가온마을1단지,세종특별자치시 세종특별자치시 다정남로 22,339004,30124,,1,,127.2448039,36.49297813
MA010120220805574495,형제가스,,G2,소매,G214,연료 소매,G21403,가정용 연료 소매업,G47723,가정용 가스 연료 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,767,1,세종특별자치시 세종특별자치시 부강면 부강리 767-1,3.61103E+11,세종특별자치시 세종특별자치시 부강면 부강금호로,111,null,3.61103E+24,,세종특별자치시 세종특별자치시 부강면 부강금호로 111,339941,30074,,,,127.3687383,36.51822952
MA010120220805575191,벧엘O.A,,N1,시설관리·임대,N107,사무 지원,N10703,복사업,N75912,복사업,36,세종특별자치시,36110,세종특별자치시,36110250,조치원읍,3611025034,조치원읍,3.61103E+18,1,대지,208,null,세종특별자치시 세종특별자치시 조치원읍 서창리 208,3.61103E+11,세종특별자치시 세종특별자치시 조치원읍 세종로,2511,null,4.47303E+24,고려대학교세종캠퍼스,세종특별자치시 세종특별자치시 조치원읍 세종로 2511,339700,30019,,,,127.2910008,36.61169005
MA010120220805575159,대전집,,I2,음식,I201,한식,I20104,전/부침개,I56111,한식 일반 음식점업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,463,15,세종특별자치시 세종특별자치시 부강면 부강리 463-15,3.61105E+11,세종특별자치시 세종특별자치시 부강면 오대길,17,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 오대길 17,339941,30075,,,,127.3693166,36.52951588
MA010120220805575770,철물/공구 소매업,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47511,철물 및 난방용구 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,469,null,세종특별자치시 세종특별자치시 부강면 부강리 469,3.61105E+11,세종특별자치시 세종특별자치시 부강면 부강5길,9,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 부강5길 9,339941,30075,,,,127.3679852,36.5284544
MA010120220805575279,이미지,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,36,세종특별자치시,36110,세종특별자치시,36110330,부강면,3611033021,부강면,3.61103E+18,1,대지,461,13,세종특별자치시 세종특별자치시 부강면 부강리 461-13,3.61105E+11,세종특별자치시 세종특별자치시 부강면 부강4길,13,null,4.37104E+24,,세종특별자치시 세종특별자치시 부강면 부강4길 13,339941,30075,,,,127.3677768,36.52936353
