상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805659333,바른자세힐링센터,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,30,대전광역시,30170,서구,30170582,갈마2동,3017011100,갈마동,3.02E+18,1,대지,1041,null,대전광역시 서구 갈마동 1041,3.02E+11,대전광역시 서구 대덕대로167번길,15,null,3.02E+24,아트리움,대전광역시 서구 대덕대로167번길 15,302809,35271,,2,,127.3755912,36.34866198
MA010120220805659206,서울온누리약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3.02E+18,1,대지,1143,null,대전광역시 서구 둔산동 1143,3.02E+11,대전광역시 서구 문정로,7,null,3.02E+24,신한일빌딩,대전광역시 서구 문정로 7,302869,35235,,1,,127.3805969,36.34542551
MA010120220805653844,대전중앙FC,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,30,대전광역시,30140,중구,30140550,목동,3014010300,목동,3.01E+18,1,대지,132,34,대전광역시 중구 목동 132-34,3.01E+11,대전광역시 중구 동서대로1352번길,41,23,3.01E+24,,대전광역시 중구 동서대로1352번길 41-23,301807,34854,,2,,127.4118304,36.32827025
MA010120220805653870,성우갤러리,,G2,소매,G218,장식품 소매,G21801,예술품 소매업,G47841,예술품 및 골동품 소매업,30,대전광역시,30110,동구,30110620,가양1동,3011011400,가양동,3.01E+18,1,대지,589,24,대전광역시 동구 가양동 589-24,3.01E+11,대전광역시 동구 대성길,11,null,3.01E+24,,대전광역시 동구 대성길 11,300806,34600,,1,,127.438724,36.33827731
MA010120220805653980,청양상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,G47215,"채소, 과실 및 뿌리작물 소매업",30,대전광역시,30170,서구,30170520,도마1동,3017010300,도마동,3.02E+18,1,대지,134,21,대전광역시 서구 도마동 134-21,3.02E+11,대전광역시 서구 도마4길,50,null,3.02E+24,,대전광역시 서구 도마4길 50,302820,35332,,null,,127.3821338,36.31586339
MA010120220805652875,빅인커뮤니케이션,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,30,대전광역시,30200,유성구,30200550,신성동,3020012700,도룡동,3.02E+18,1,대지,380,11,대전광역시 유성구 도룡동 380-11,3.02E+11,대전광역시 유성구 대덕대로,659,null,3.02E+24,,대전광역시 유성구 대덕대로 659,305805,34112,,null,,127.3744534,36.38921208
MA010120220805653715,그랑발레아카데미학원,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3.02E+18,1,대지,1453,null,대전광역시 서구 둔산동 1453,3.02E+11,대전광역시 서구 둔산로,130,null,3.02E+24,대덕프라자,대전광역시 서구 둔산로 130,302831,35241,,5,,127.3881514,36.35097106
MA010120220805655522,만복할인판매장,,G2,소매,G204,종합 소매,G20499,그 외 기타 종합 소매업,G47190,그 외 기타 종합 소매업,30,대전광역시,30170,서구,30170530,도마2동,3017010300,도마동,3.02E+18,1,대지,107,12,대전광역시 서구 도마동 107-12,3.02E+11,대전광역시 서구 도솔로,96,null,3.02E+24,,대전광역시 서구 도솔로 96,302822,35334,,1,,127.3737555,36.31911839
MA010120220805656823,골목상회,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,G47129,기타 음ㆍ식료품 위주 종합 소매업,30,대전광역시,30110,동구,30110585,대동,3011011000,대동,3.01E+18,1,대지,1,670,대전광역시 동구 대동 1-670,3.01E+11,대전광역시 동구 백룡로48번길,45,1,3.01E+24,,대전광역시 동구 백룡로48번길 45-1,300808,34651,,null,,127.4504969,36.33217645
MA010120220805657002,장수촌,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30200,유성구,30200580,구즉동,3020014700,송강동,3.02E+18,1,대지,119,2,대전광역시 유성구 송강동 119-2,3.02E+11,대전광역시 유성구 대덕대로,1091,16,3.02E+24,,대전광역시 유성구 대덕대로 1091-16,305802,34005,,null,,127.3829742,36.42528799
MA010120220805657095,함초훈비김,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,G47218,조리 반찬류 소매업,30,대전광역시,30170,서구,30170660,둔산3동,3017011200,둔산동,3.02E+18,1,대지,1809,null,대전광역시 서구 둔산동 1809,3.02E+11,대전광역시 서구 둔산로,201,null,3.02E+24,국화아파트,대전광역시 서구 둔산로 201,302782,35245,,1,,127.3981468,36.35510448
MA010120220805653957,이리개발,,S2,수리·개인,S210,장례식장 ,S21002,화장터/묘지/납골당,S96922,"화장터 운영, 묘지 분양 및 관리업",30,대전광역시,30200,유성구,30200546,노은1동,3020011900,노은동,3.02E+18,1,대지,507,16,대전광역시 유성구 노은동 507-16,3.02E+11,대전광역시 유성구 노은서로96번길,41,null,3.02E+24,,대전광역시 유성구 노은서로96번길 41,305325,34092,,null,,127.3162695,36.36857924
MA010120220805653976,명가유통,,G2,소매,G205,식료품 소매,G20503,정육점,G47212,육류 소매업,30,대전광역시,30170,서구,30170540,변동,3017010200,변동,3.02E+18,1,대지,254,60,대전광역시 서구 변동 254-60,3.02E+11,대전광역시 서구 배재로233번길,64,null,3.02E+24,,대전광역시 서구 배재로233번길 64,302838,35342,,null,,127.3684352,36.33115816
MA010120220805647406,지에스25태평,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,30,대전광역시,30140,중구,30140680,태평1동,3014011400,태평동,3.01E+18,1,대지,328,4,대전광역시 중구 태평동 328-4,3.01E+11,대전광역시 중구 유천로132번길,37,null,3.01E+24,글로리아빌딩,대전광역시 중구 유천로132번길 37,301843,34892,,1,,127.3975332,36.32482836
MA010120220805647410,베스트,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3.02E+18,1,대지,442,2,대전광역시 유성구 봉명동 442-2,3.02E+11,대전광역시 유성구 온천서로,22,6,3.02E+24,,대전광역시 유성구 온천서로 22-6,305301,34168,,3,,127.3402006,36.35606933
MA010120220805647424,할미국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56111,한식 일반 음식점업,30,대전광역시,30230,대덕구,30230610,법2동,3023010800,법동,3.02E+18,1,대지,206,11,대전광역시 대덕구 법동 206-11,3.02E+11,대전광역시 대덕구 계족로598번길,15,10,3.02E+24,,대전광역시 대덕구 계족로598번길 15-10,306806,34406,,1,,127.431986,36.36568857
MA010120220805647306,우신개발,,N1,시설관리·임대,N104,고용 알선,N10402,임시/일용 인력 공급업,N75121,임시 및 일용 인력 공급업,30,대전광역시,30170,서구,30170581,갈마1동,3017011100,갈마동,3.02E+18,1,대지,291,6,대전광역시 서구 갈마동 291-6,3.02E+11,대전광역시 서구 계룡로,332,14,3.02E+24,,대전광역시 서구 계룡로 332-14,302805,35275,,null,,127.365759,36.35350398
MA010120220805647584,고래고래노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,30,대전광역시,30170,서구,30170530,도마2동,3017010300,도마동,3.02E+18,1,대지,121,5,대전광역시 서구 도마동 121-5,3.02E+11,대전광역시 서구 도솔로,66,null,3.02E+24,,대전광역시 서구 도솔로 66,302822,35334,,2,,127.3736431,36.31646811
MA010120220805647005,지피샵,,G2,소매,G203,모터사이클 소매,G20301,모터사이클 및 부품 소매업,G45302,모터사이클 및 부품 소매업,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3.02E+18,1,대지,986,null,대전광역시 서구 월평동 986,3.02E+11,대전광역시 서구 월평서로6번길,57,17,3.02E+24,,대전광역시 서구 월평서로6번길 57-17,302852,35225,,1,,127.3616765,36.35543795
MA010120220805654738,아름다운머리,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,30,대전광역시,30170,서구,30170530,도마2동,3017010300,도마동,3.02E+18,1,대지,153,52,대전광역시 서구 도마동 153-52,3.02E+11,대전광역시 서구 제비네1길,89,null,3.02E+24,,대전광역시 서구 제비네1길 89,302823,35335,,null,,127.3748087,36.31553691
MA010120220805648728,청년피자,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3.02E+18,1,대지,564,19,대전광역시 유성구 봉명동 564-19,3.02E+11,대전광역시 유성구 유성대로694번길,33,null,3.02E+24,,대전광역시 유성구 유성대로694번길 33,305301,34177,,1,,127.3336923,36.35492469
MA010120220805648530,장군님닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30110,동구,30110515,중앙동,3011012000,중동,3.01E+18,1,대지,93,4,대전광역시 동구 중동 93-4,3.01E+11,대전광역시 동구 중앙로194번길,19,null,3.01E+24,,대전광역시 동구 중앙로194번길 19,300160,34628,,2,,127.4313673,36.32971667
MA010120220805647232,계동치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3.02E+18,1,대지,834,null,대전광역시 서구 월평동 834,3.02E+11,대전광역시 서구 월평중로14번길,6,null,3.02E+24,,대전광역시 서구 월평중로14번길 6,302852,35224,,1,,127.3643829,36.35557855
MA010120220805648567,리질리언스영어,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,30,대전광역시,30170,서구,30170597,관저2동,3017011600,관저동,3.02E+18,1,대지,1144,null,대전광역시 서구 관저동 1144,3.02E+11,대전광역시 서구 관저로,48,null,3.02E+24,구봉마을7단지,대전광역시 서구 관저로 48,302901,35374,,4,,127.327313,36.29732614
MA010120220805648825,샐러드마망,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30200,유성구,30200546,노은1동,3020012000,지족동,3.02E+18,1,대지,893,1,대전광역시 유성구 지족동 893-1,3.02E+11,대전광역시 유성구 은구비남로7번길,30,null,3.02E+24,,대전광역시 유성구 은구비남로7번길 30,305330,34087,,1,,127.3168608,36.37360254
MA010120220805648605,역전우동0410,,I2,음식,I203,일식,I20303,일식 면 요리,I56112,한식 면 요리 전문점,30,대전광역시,30200,유성구,30200600,관평동,3020014600,관평동,3.02E+18,1,대지,923,null,대전광역시 유성구 관평동 923,3.02E+11,대전광역시 유성구 관평2로,32,null,3.02E+24,,대전광역시 유성구 관평2로 32,305509,34019,,1,,127.38933,36.42396881
MA010120220805648639,강유나토탈뷰티케어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,30,대전광역시,30170,서구,30170555,탄방동,3017010600,탄방동,3.02E+18,1,대지,590,null,대전광역시 서구 탄방동 590,3.02E+11,대전광역시 서구 둔산중로,19,null,3.02E+24,샤크존,대전광역시 서구 둔산중로 19,302858,35259,,1,,127.3861787,36.34821213
MA010120220805648644,티칭앤러닝,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,30,대전광역시,30200,유성구,30200540,온천2동,3020012300,어은동,3.02E+18,1,대지,110,null,대전광역시 유성구 어은동 110,3.02E+11,대전광역시 유성구 어은로58번길,2,null,3.02E+24,,대전광역시 유성구 어은로58번길 2,305807,34139,,null,,127.3567539,36.36329745
MA010120220805648781,단밤뮤직라이브,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30170,서구,30170650,만년동,3017012800,만년동,3.02E+18,1,대지,306,null,대전광역시 서구 만년동 306,3.02E+11,대전광역시 서구 둔산대로117번길,95,null,3.02E+24,리더스타운,대전광역시 서구 둔산대로117번길 95,302834,35203,,8,,127.381756,36.36932359
MA010120220805648831,코스모스의상실,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S95391,의복 및 기타 가정용 직물제품 수리업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3.01E+18,1,대지,31,28,대전광역시 동구 정동 31-28,3.01E+11,대전광역시 동구 대전로825번길,4,null,3.01E+24,,대전광역시 동구 대전로825번길 4,300150,34625,,null,,127.4312542,36.33301472
MA010120220805648839,장모님아구,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30230,대덕구,30230560,석봉동,3023011100,석봉동,3.02E+18,1,대지,302,2,대전광역시 대덕구 석봉동 302-2,3.02E+11,대전광역시 대덕구 석봉로58번길,91,null,3.02E+24,,대전광역시 대덕구 석봉로58번길 91,306810,34319,,1,,127.4282857,36.44339411
MA010120220805650674,법무법인새미래,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3.02E+18,1,대지,1398,null,대전광역시 서구 둔산동 1398,3.02E+11,대전광역시 서구 둔산중로,74,null,3.02E+24,인곡타워,대전광역시 서구 둔산중로 74,302831,35240,,null,,127.3870969,36.3533089
